name,age,street,city,state,zip,lng,lat
Tracey Smith,78,31508 Elaine Camp,Melissahaven,California,97527,149.761830,-78.8907195
John Chapman,72,33835 Eric Overpass Apt. 566,Oconnellton,West Virginia,81004,-42.366535,-27.546549
Brandon Rodriguez,33,202 Duncan Pike,East Elizabethshire,Utah,23744,-140.270753,38.2205775
Paul Harper,67,535 David Dam Suite 813,West Jade,New Hampshire,72339,-104.414851,-33.7699205
Raven Green,61,75781 Pruitt Gateway Apt. 255,Smithton,Vermont,29780,-105.765978,-73.9493375
Nathan Mcdaniel,30,121 Paul Overpass Apt. 511,West Carolyn,Oklahoma,62657,162.532045,1.992205
Peter Newman,90,721 Swanson River Suite 575,East Reneeshire,South Dakota,60501,-12.563224,-23.048623
George Ramsey,37,646 Alejandro Common Suite 550,Markchester,Arkansas,57709,113.110338,75.755629
Alexis Vasquez,74,252 Kristina Course Suite 573,Port Joseph,Alaska,48853,142.968246,42.769647
Valerie Mendoza,72,898 Williams Unions,Johnland,Alaska,14484,101.214168,-64.365479
Benjamin Johnson,63,052 Brandon River Suite 882,Lake Carlosview,Vermont,37752,-122.691596,20.197010
Natalie Graves,60,1894 Williams Forks,North Brandy,North Carolina,24647,139.273679,13.955530
Valerie Blair,78,08461 Castillo Plaza,Natalieburgh,Missouri,49069,-114.230409,18.7820205
Richard Gomez,64,385 George Grove Suite 586,South Lauren,Vermont,33930,-140.607340,-64.157787
Andrew Edwards,79,99557 Steven Heights Suite 557,Dustinfurt,Delaware,98487,-126.962031,-88.107716
Richard Little,66,941 Reyes Trail,New Timothystad,Ohio,56955,-19.547425,84.2882515
Megan Miller,83,284 Beasley Lodge,Rachaelport,Iowa,67843,-57.294331,-15.0023195
Natalie Peck,18,28430 Andrew Greens Apt. 269,South Ana,Colorado,27858,-57.443075,-1.259912
Stephanie Hutchinson,67,5888 Bowen Summit,Castilloland,Washington,54249,-90.837811,-27.0360665
Cody Lewis,46,84135 Mcdaniel Stream Apt. 974,East Wanda,Massachusetts,16465,110.256230,-87.9243985
Kristin Rivera,28,627 Williams Creek,Greenport,North Carolina,00834,-135.094658,-12.7993895
Jennifer Ford,22,473 Johnny Stravenue Suite 025,West Robin,New Hampshire,61296,113.868063,-56.731509
Matthew Lindsey,71,46324 Perez Mountain,Lake Jeannemouth,Alabama,39783,-178.853677,60.432469
Joshua Leonard DDS,47,6062 James Crest Apt. 435,Harthaven,Connecticut,97115,146.500756,-74.9585125
Lisa Rowland,77,93784 Leah Cliffs Apt. 241,Michellestad,Iowa,84185,119.067174,87.158096
Margaret Harvey,47,734 Ford Estate,South Charles,Oklahoma,39681,72.319894,-74.018770
Sheila Gutierrez,94,7918 Hughes Cliffs,Youngland,Minnesota,14592,-21.160783,-54.789609
Marie Parker,27,34996 Finley Freeway Apt. 033,Michaelmouth,Wyoming,46259,-106.920710,56.912237
John Kirby,98,70690 Stefanie Rue,Thomasland,South Dakota,61181,97.998753,-43.129212
Lori Watts,28,44101 Gary Pine,West Darrylfort,California,68264,-11.727283,-59.9472705
Melinda Reid,27,54239 Nicholas Circles Apt. 449,North Lisachester,Vermont,94547,-163.027269,82.9412145
Suzanne Adams,31,300 Eric Gardens Apt. 274,Perezton,Hawaii,70056,-102.291068,-8.5414915
Catherine York,99,635 Jason Ports,New Brett,Florida,71142,-38.801288,-20.3322945
Andrew Rangel,58,2445 Martin Estate,Port Matthewmouth,Florida,86799,-169.510037,9.265688
Joseph West,19,0689 Franklin Drives Suite 557,Nelsonberg,Colorado,29277,39.704067,6.848734
Jill Torres,22,142 Hart Rue Suite 405,Ramirezside,Louisiana,85619,-127.408361,67.486689
Kimberly Middleton,44,4957 Alexis Mission,Deanfort,Oregon,11613,-142.810946,72.023861
Margaret Molina,91,0318 Robinson Path Suite 486,Michaelborough,Missouri,21519,-163.798364,-75.7555115
Brett Smith,97,00069 Teresa Vista,Elizabethmouth,Washington,89205,-121.194063,-56.464229
Jasmin Snyder,90,864 Katrina Stream Apt. 217,Toddberg,Kentucky,17014,-80.896397,-77.885559
Erin Carter,63,108 Hernandez Springs,Port Ericmouth,Delaware,67833,105.618319,20.7662185
Keith Bowman,88,3799 Aaron Square Apt. 779,Sharonborough,New York,87876,11.125483,10.9234905
Craig Valentine,67,381 Williams Tunnel,Lake Don,Utah,72444,-106.651846,-70.1977355
Richard Peterson,70,24374 Murphy Viaduct,Michaelfort,Iowa,83131,5.353229,12.7424815
Ryan Wright,95,633 Cynthia Glen Suite 525,Brandonburgh,Utah,41378,-74.210387,3.759308
Diana Burke,87,7864 Hensley Drive Suite 315,Hannafort,Nebraska,22590,-172.973556,-25.6826595
Nicole Ochoa,73,3447 Lisa Lodge,Alexanderbury,Florida,02171,80.195576,-1.0765595
Sierra Hayes,32,541 Mcdowell Point,Lake Morgan,Pennsylvania,84242,85.518370,-46.101191
Karl Stokes,58,137 Mendez Views Suite 768,Kristineview,Idaho,77348,20.803023,6.8087395
Patricia Morales,96,428 Mclean Well Apt. 198,Stevensstad,Alabama,14049,49.360779,81.6472585
Ellen Lynch,84,8242 Gonzalez Ridges Suite 495,Laurenborough,Nevada,27556,-34.251738,-27.785900
Sara Williams,76,33650 Cross Glens,Connerland,Illinois,83028,35.534179,23.4039275
Matthew Kelly,32,798 Kramer Fall Suite 280,Sherryville,Kentucky,62140,177.093420,-22.390371
Candace Cobb,70,84466 Rebecca Trail,Hernandezhaven,Texas,22156,43.610415,-29.7541465
Brett Harrington,50,7648 Cruz Parkways Apt. 938,Michaelland,Hawaii,63754,-172.171076,38.875933
Adriana Hudson,54,038 Dougherty Road,East Ashleyton,Pennsylvania,01789,119.302785,-63.0741855
Angela Ramirez,78,121 Shannon Lodge Apt. 959,Wendyberg,Mississippi,19718,54.734642,73.9106945
Joshua Hayes,46,63985 Ball Mills,Lake Allison,Kentucky,01349,178.690224,-35.134066
Richard Higgins,85,307 Howard Roads,New Rose,Kentucky,70781,14.119168,78.599904
James Butler,100,44725 Jessica Summit Apt. 166,West Jay,Minnesota,53783,121.434096,-19.9273655
Brandi Mitchell,93,59201 Adams Trafficway Suite 576,Mcdowellmouth,Oregon,73663,72.013274,9.9700785
Gregory Garcia PhD,50,303 Rodgers Extensions,Phillipfort,Kansas,55657,161.064476,-12.195186
Brittany Rodgers,21,101 Sandra Haven,North Jamesland,California,51855,146.197080,-49.5508795
Melissa Snyder MD,59,94614 Caldwell Estates,Coxfort,Arkansas,61123,-81.745987,-14.814009
Barbara Johnson,80,40482 Ware Springs,North Joshua,Hawaii,88394,154.943135,-32.7421545
Christopher Davis,24,15556 Donna Stream Apt. 333,Port Karenside,Delaware,08353,-167.081249,-18.506449
Regina Pollard,27,591 Brandi Ville,East Nathanton,Missouri,17436,110.253814,41.264353
Johnny Walsh,73,42726 Bryan Land,Holmesshire,California,87147,-22.415880,42.7006525
Kimberly Finley,77,521 Linda Trafficway,Friedmanmouth,Colorado,38298,-8.773898,22.677082
Ernest Johnson,64,79010 Kelley Vista Suite 680,North Alexis,Massachusetts,11634,55.568739,50.1124045
Molly Luna,50,0188 Dawn Court Suite 712,Walkerbury,Idaho,59680,87.194467,-34.428668
Elizabeth Lyons,32,20251 Evans Pine,New Jennifer,Utah,48478,-125.047225,-66.0695905
Kim Warren,75,7060 Jason Unions,West Jimmyborough,South Dakota,50995,44.103090,43.3468735
Charles Mckinney,30,459 Evans Junction Apt. 132,East Jennifer,Connecticut,14695,127.555598,-86.0474415
Jamie White,96,894 Smith Place,Port Davidview,California,08336,127.775965,8.5246945
Sabrina Keith,46,2378 Glenn Orchard Apt. 896,Codyshire,New Jersey,64303,117.653846,-85.8874665
Jordan Patel,26,371 Jay Isle,Hoodport,New Mexico,96106,85.184906,23.132249
Stephanie Bell,29,924 Nancy Locks Suite 681,Garzachester,New Hampshire,01149,74.751387,-77.457129
Catherine Lewis,20,008 Simpson Avenue,Lake Sandraton,Tennessee,07061,-27.956913,7.843189
Katelyn Gordon,40,917 Miller Valley Apt. 799,East Christopher,Nebraska,99061,-98.163278,72.8708955
Cathy Watts,63,311 Smith Stream,Lake Jonathan,Nebraska,70948,-158.459925,53.5994365
William Johnson,97,5886 Perry Camp,Robinsonland,Vermont,86720,29.106518,-55.5970875
Anthony Gray,67,463 Autumn Haven Apt. 866,Cliffordhaven,North Carolina,65192,5.201875,-23.8894815
Brittney Porter,33,532 Moore Islands,Karlmouth,Illinois,10340,81.945587,-34.7500765
Mrs. Stephanie Allen,35,422 Chloe Squares Apt. 907,Smithland,New Jersey,54144,-124.112249,72.4393265
Ann Torres,36,261 Evans Neck,Adamburgh,New Mexico,37713,-90.857617,12.622455
Katrina Hale,22,55740 Michael Radial,Lake Rachelborough,Texas,03673,-36.363144,-1.665985
Ann Jones,61,21761 Hill Green,Lake Saraburgh,North Dakota,96693,36.525388,-86.2577875
Megan Sullivan,47,733 Gary Mountain Apt. 844,Lake Cheryl,Vermont,65679,-133.130235,84.6031585
Paula Atkins,21,87498 Price Courts Apt. 821,Debbieport,California,58203,75.531509,58.2686615
Cole Day,94,627 Lane Trail Apt. 264,Port Timothyshire,Rhode Island,76294,123.481488,83.2723745
Matthew Young,64,432 Christine Union,Toniside,Washington,74904,-84.070653,9.3300405
Angela Stephens,38,91936 Parker Vista,Jonesview,Rhode Island,81109,-88.497479,82.0398835
Mrs. Sara Smith,40,986 Henry Ferry,South Jessicaview,Delaware,49685,-97.657785,49.720435
Jerry Rodriguez,61,2627 Barajas Mountains,Port Adamstad,Virginia,88847,-164.994775,-32.621789
Jose Schultz,87,373 Thomas Hills Suite 834,Adamberg,Minnesota,34054,125.813321,-5.528314
Richard Williams,82,21307 Howard River,East Nathanville,South Carolina,77742,91.996730,-32.835118
Karen Stokes,21,605 Rebecca Plaza,Johnsonhaven,Ohio,54085,31.594888,1.179856
Andre Tucker,43,27110 Scott Lodge,Fieldston,Utah,27790,-19.045830,-20.1480465
Troy Smith,19,342 Smith Trail,Port Andrea,Ohio,67776,150.832995,-61.9073565
Joshua Townsend,92,3479 Alvarez Groves,Jessicatown,New Hampshire,36107,-87.638649,57.812882
Christian Wolf,24,848 Burnett Ramp,New William,Ohio,85925,-89.254866,49.184188
David Mann,28,3110 Lisa Tunnel,North Lisafort,Oklahoma,64666,9.832045,10.565298
Raymond Williams,22,5958 Oneal Crossroad,Rickeyland,West Virginia,39990,37.899490,-40.3554195
Joanne Patterson,89,338 Nunez Stravenue,Gregoryton,Ohio,31753,-141.659566,44.7783985
Anne Strickland,45,31766 Adkins Circles,New James,Delaware,55483,-162.979677,3.064628
Richard Reynolds,69,62385 David Road,Port Melinda,Rhode Island,51276,-98.798140,60.7534635
Zachary Leon,18,697 Tucker Trafficway,North Renee,Wyoming,18852,122.334262,-78.1200325
Brandy Pace,87,0117 Brianna Trail,Rowetown,Ohio,50532,-25.641968,-54.036731
Allen Reese,46,35111 Eaton Alley Suite 240,Brownmouth,Massachusetts,42335,-99.653818,45.8431395
Tonya Adams,90,95700 Holmes Mountain,Meyersberg,Wisconsin,16479,-143.183508,22.2214525
Joel Lewis,83,3852 Paul Wells Suite 831,North Richardton,Colorado,14507,44.019151,-59.7178725
Ariel Russell,22,477 Vaughn Crossing,North Michael,Idaho,67479,-69.673697,44.167750
Nancy Davis,55,844 Ryan Harbors,Yangburgh,Mississippi,94550,-130.290913,35.349704
Timothy Henderson,93,61474 Anna Drives,Brownport,Virginia,55818,97.713050,79.0930235
Matthew House,55,211 Rebekah Locks Suite 040,Kellyton,New Jersey,36131,-168.491654,47.059880
Jacob Miller,31,18084 Karina Loaf,Lisatown,New York,94380,20.638790,61.566415
Jose Hatfield,99,351 Hicks Pine Apt. 524,New Walter,Pennsylvania,92007,-171.436579,25.280413
Casey Mejia,44,1736 Walker Ways Apt. 592,Shortmouth,Vermont,59139,-171.928880,55.1194315
Christina Harmon,70,5733 Hall Grove,North John,Georgia,17332,36.062562,28.9543915
Taylor Walker,45,12430 Daniel Mission Suite 077,South Jesseborough,Nevada,74523,61.438199,40.8881515
William Miller,83,120 Vasquez Highway,Beckerstad,Arkansas,36571,-117.476538,60.5674065
Gloria Frey,75,41815 Ross Row Suite 454,Hallside,Michigan,25152,-58.240213,-12.385905
Carolyn Obrien,56,60635 Charles Ports Apt. 254,East David,New Hampshire,26424,-154.773331,43.9849015
Bradley Harris,83,25961 Katherine Loop Apt. 683,Port Kathleen,Oklahoma,43220,83.717517,-44.3434425
Suzanne Garcia,37,49306 Sara Pine Suite 216,South Cindy,New Mexico,96880,130.304070,31.1874525
Lori Turner,97,13505 Thomas Haven,North Michael,Arkansas,78947,10.340286,5.937418
Lauren Berg,98,892 Gilmore Island,Port Crystal,Missouri,84220,-129.690833,-7.062955
Robert Morgan,35,101 Davis Divide Apt. 229,Griffinmouth,Connecticut,33299,-97.408855,63.3149975
Peggy Mathews,68,064 Moore Locks Suite 628,West Michael,Montana,82535,28.408003,-41.013065
Christina Wilson,93,931 Cordova Lane,New Brian,Alaska,51909,-60.120943,-89.222391
Susan Howard,18,07115 Christie Oval,Harmonville,Connecticut,47476,-121.969072,3.141978
Walter Hernandez,47,3620 Johnston Fields Apt. 836,Mendozaton,Wyoming,66434,-62.531450,32.259876
Mark Cook,20,435 Haas Road Apt. 844,Rodriguezmouth,New Mexico,65200,24.369085,31.2786775
Nathan Hall,53,280 Kevin Coves,Brianbury,Utah,91096,11.239034,18.742828
Vernon Garcia,83,63328 Linda Road Apt. 973,North Claudiamouth,North Carolina,89278,134.776803,-7.1675735
Steven Little,27,05854 Erin Stream Apt. 237,East Darrylfurt,Utah,05057,69.313133,-7.6852905
Lisa Taylor,49,7101 Megan Trafficway Suite 028,Andrewville,South Carolina,52431,-121.877292,46.9313325
Juan Blankenship,99,8364 Cooper Station,North Sheliaborough,Delaware,44717,113.404745,78.5849845
Zachary Smith,93,02964 Robertson Via Suite 011,Haleyshire,Nebraska,69648,99.269966,5.2274035
Gary Anderson,88,363 Carly Lake,Watsonbury,Wyoming,89728,-98.105991,60.3591755
Amy Lester MD,52,5175 Stewart Spur,Choiland,Delaware,15219,-99.889694,14.015845
Cindy Ford,41,74116 Mills Cape Suite 955,Pruittburgh,Oklahoma,98722,-77.247094,-86.9982585
Connor Wilson,35,6061 Tamara Springs,Port Patricia,Missouri,50752,-7.326491,44.224472
John George,25,457 Makayla Stravenue Suite 199,West Roberta,Iowa,74900,-176.853040,53.1550925
Isaiah White,82,524 Aaron Mountains Apt. 698,New Zachary,Utah,29465,-64.945913,31.8580275
Erin Flores,60,269 Brandt Passage,South Priscillaview,Pennsylvania,36373,123.858108,10.9384975
Christine Williams,81,9953 James Mountains,Armstrongchester,Georgia,36125,27.074590,-80.621983
Jennifer Cuevas,95,110 Saunders Ridge Apt. 586,North Richardborough,Rhode Island,43217,15.547914,4.6616175
Jack Smith,91,0713 Angela Pines Suite 531,Marilyntown,Iowa,01529,139.446652,74.1478375
Kenneth Moody,26,015 Meghan Expressway Apt. 404,North Trevor,Indiana,57987,-36.904913,-54.626804
Dawn Riddle,88,6313 Hurst Passage Apt. 466,Lake Jillian,Oklahoma,35394,16.826835,14.236371
Richard Luna,71,237 Ortega Shoals,Jonesland,Montana,67157,-13.609269,78.599133
Joseph King,39,02022 Scott Rapids,Saraville,Virginia,32622,-86.864572,73.5126025
Leonard Jackson,73,85278 Lynn Mountain,Lake Nancy,Virginia,89482,-59.791766,-84.956471
Erin Torres,42,738 Summer Row,Jennifershire,Mississippi,23041,166.760386,60.698731
Austin Carter,28,17297 Mckee Underpass,South Kelseychester,Delaware,39269,77.103684,72.828363
Abigail Richardson,64,688 Mark Branch Apt. 406,Port Mary,Connecticut,54156,-33.252931,-76.2003195
Judith Perry,56,7197 William Knoll,Duranborough,Illinois,30682,144.328167,-12.8842385
Wanda Gonzalez,19,569 Moreno Street,North Nathanborough,New Mexico,95806,-135.854118,67.0699005
Katelyn Stephens,48,31615 Strickland Dam,West Bryan,Alabama,36467,98.193393,-85.0068545
Jessica Robles,47,2628 Jessica Lights Apt. 598,Millerville,Vermont,25742,73.922916,-47.449244
Mary Rivera,41,7114 Joshua Streets Suite 591,Markmouth,Delaware,59031,-74.639421,60.999950
Stanley Garza,95,14385 Armstrong Point,Hooperbury,Illinois,07817,39.667461,70.0952835
Hector King,37,34308 Haynes Brook,Delgadoberg,New Mexico,18548,-126.808349,-55.2790645
Paul Williams,85,663 Shannon Land,Port Laura,Massachusetts,62473,63.386591,64.403504
Monica Sullivan,95,0385 Austin Crossroad,Jasonfort,New Hampshire,26631,44.694248,-10.8088205
Eric Nguyen,82,69033 David Tunnel Apt. 933,West Randychester,Georgia,34012,-37.714605,38.607260
Gina Roberts,83,26037 Marie Lock Apt. 978,Port Josephmouth,Wisconsin,87861,-104.626907,-17.800132
Richard Phillips,88,3540 Hayes Crossing Apt. 171,Clarkfurt,South Dakota,33034,-160.418165,-57.880165
Emma Harris,55,3688 Lisa Village Suite 915,Morrowmouth,North Dakota,79410,10.994672,-19.327624
Christopher Wilson,23,606 Walker Plain Suite 850,West Dylan,Arkansas,58098,120.139067,57.546011
Tina Smith,39,2293 Padilla Common,Hawkinsfort,California,19138,-119.442568,-2.827637
Daniel Salazar,32,07961 Gray Crescent,Katherinehaven,Kansas,30425,-100.554217,-35.331117
Jonathan Davis,62,903 Denise Shore,Bradshawfort,Georgia,87689,40.989533,-15.623918
Gregory Sanchez,24,9191 Selena Junction,Ambershire,New Hampshire,52797,-0.801595,-18.596285
Michael Perry,57,53430 Brennan Corners Suite 365,West Daniel,Louisiana,72006,-118.567458,-9.579735
Eric Jackson,70,12756 Jonathan Ridge Apt. 686,Joshire,Kansas,57187,148.620091,-70.569218
Stephen Brown,27,91142 Valenzuela Creek,Kingport,Hawaii,00982,156.846501,12.6363355
John Hall,78,081 Jessica Valleys Apt. 368,Reesebury,Maryland,81452,33.337553,44.842050
Stephanie Bell,50,22452 Duran Place,West Rebeccaside,Oklahoma,69663,150.084666,-27.4830925
Jose Valdez,52,4452 Kevin Squares,New Larry,Mississippi,22207,-139.393873,-58.435536
Kimberly Butler,38,39754 Lee Stravenue Suite 750,Crawfordmouth,Alaska,55258,71.621284,1.895636
Mr. Steven Cruz,34,4049 Russell Extension Suite 005,Maryview,Indiana,80119,-155.878730,89.5885215
Alexa Lowery,64,9415 Bailey Harbor,Brittanymouth,Arkansas,65160,139.774925,-3.434636
Ernest Greer,28,629 Robert Square Apt. 521,Mullentown,Michigan,62124,131.544525,31.309160
Kayla Ramirez,60,47742 Sean Stream Suite 848,Lisaburgh,Oklahoma,32990,-113.450143,-52.3780355
James Howell,57,67849 Larsen Corner Suite 162,Williamsborough,Virginia,49965,164.730325,-76.876345
Kayla Elliott,90,5358 Williams Ways,West Nicolestad,South Carolina,45631,166.114606,-85.9591365
Nicole Payne,89,10894 Carter Fork Apt. 947,North Josechester,Alabama,93519,168.734453,-8.6295155
Lisa Young,39,298 Jacob Garden Suite 508,Grahamhaven,Nebraska,58488,-101.892002,-7.079360
Amy Jarvis,70,313 Hogan Harbor Suite 571,Lake Andrewstad,Oregon,20777,110.615158,57.299656
Charles Snyder,60,7620 James Locks Apt. 454,Davidview,Georgia,99900,3.911230,-32.616052
Erin Hernandez,97,2747 Paula Springs,Lake Jeremy,Alaska,82113,-109.086208,-57.7109565
Jonathan Nguyen,64,2191 Thomas Forest Apt. 136,North Brittanystad,South Dakota,90495,-174.943320,-36.500697
Ryan Simpson,29,32752 Nguyen Knoll,Port Robert,Missouri,14312,-164.536573,26.3957515
Taylor Brooks DDS,57,42360 Joshua Burg,Mariabury,Rhode Island,57011,-95.065729,54.384206
Linda Davis,51,6385 Burgess Union,West Heatherfort,Mississippi,48383,25.935804,-0.663431
David Flowers,50,0777 Williams Dam Suite 810,Marshallmouth,Nevada,82683,160.859768,-61.794627
Erika Bowman,96,686 Benjamin Passage,Port Andrew,Minnesota,51098,-44.691266,-46.842665
Michael Stone,65,393 Washington Shoals Suite 118,North Sabrinashire,Connecticut,37283,150.659843,-82.7147935
Christina Moran,32,593 Joseph Burg,Masseyhaven,Kansas,72205,135.349289,-22.060894
Robert Carlson,22,372 Bridget Shoal Suite 803,North Laura,Washington,14043,-45.943047,-82.8844695
Tiffany Wilson,92,321 Foster River Suite 485,East Linda,Wyoming,73660,-21.279262,-56.1376315
Gerald Garrett,62,6317 Cindy Rest,New Codyfurt,Montana,85796,-11.612775,-10.2477775
Robert Diaz,23,90464 Horne Centers Apt. 177,East Alan,Oklahoma,59332,-73.010383,5.558467
Peggy Wallace,76,5693 Brooks Turnpike,Port Christina,Vermont,66367,65.825368,69.1357965
Kevin Moore,77,5588 Claudia Path,East Nicole,New Hampshire,99130,56.863915,81.254260
Sabrina Carney,94,9369 Christine Bridge Apt. 512,Davisbury,Minnesota,52677,-55.299590,84.593459
Teresa Holden,31,2039 Hoffman Burgs,Davidburgh,Georgia,60216,89.978621,-8.0472995
Nicole Lopez,26,81120 Hamilton Road Apt. 748,Johnborough,Nevada,54462,1.978899,-48.2439025
Lisa Mitchell,42,007 Harris Stream Suite 806,Stewartburgh,Kentucky,38518,54.299051,-67.481986
Christine Jenkins,61,60614 Warner Vista,Dixonhaven,West Virginia,06822,-54.658986,-68.9174615
Carl Munoz,84,8113 Maldonado Expressway Suite 866,Port Lauraborough,Kansas,90282,-118.175469,81.5276415
